timestamp,userId,userEngagementDuration,bucket
3/5/2019 5:51,11538257,8.357641642,treatment
3/5/2019 5:51,11343138,4.101847302,treatment
3/5/2019 5:51,11691588,4.216256128,control
3/5/2019 5:52,11593399,14.9047235,treatment
3/5/2019 5:53,11320150,9.981624281,treatment
3/5/2019 5:56,11505155,25.35869992,control
3/5/2019 5:56,11938352,18.56359404,treatment
3/5/2019 6:00,11294686,12.6098523,treatment
3/5/2019 6:01,11291737,12.79814198,treatment
3/5/2019 6:02,11560679,12.13413763,control
3/5/2019 6:02,11550006,13.96318979,treatment
3/5/2019 6:03,11660186,3.969907212,treatment
3/5/2019 6:03,11483840,8.534409113,treatment
3/5/2019 6:03,11757970,16.08061005,treatment
3/5/2019 6:04,11261843,9.423347099,control
3/5/2019 6:04,11423675,3.884142769,control
3/5/2019 6:04,11703350,8.46638737,control
3/5/2019 6:05,11670856,9.105620962,control
3/5/2019 6:05,11760101,7.330148621,control
3/5/2019 6:05,11372600,11.40150191,treatment
3/5/2019 6:07,11559898,10.48809454,treatment
3/5/2019 6:07,11757023,8.110501706,treatment
3/5/2019 6:09,11796100,5.288816743,treatment
3/5/2019 6:12,11772825,7.862149163,control
3/5/2019 6:13,11431460,5.837347742,treatment
3/5/2019 6:13,11425145,5.095783694,control
3/5/2019 6:13,11938398,4.22834453,control
3/5/2019 6:15,11677553,14.65426044,control
3/5/2019 6:16,11624760,4.300208145,treatment
3/5/2019 6:20,11356986,14.95761843,treatment
3/5/2019 6:20,11370347,13.16672106,treatment
3/5/2019 6:20,11926037,23.26816978,treatment
3/5/2019 6:22,11937192,17.85352191,control
3/5/2019 6:23,11492337,4.239608949,control
3/5/2019 6:23,11737538,8.286720137,control
3/5/2019 6:24,11523138,7.951005066,treatment
3/5/2019 6:24,11330249,9.561104966,control
3/5/2019 6:25,11554705,16.64081808,control
3/5/2019 6:26,11470813,7.760209543,control
3/5/2019 6:26,11291633,5.332082696,control
3/5/2019 6:27,11924142,22.63218022,control
3/5/2019 6:29,11629685,11.59291688,control
3/5/2019 6:32,11897248,10.19149211,control
3/5/2019 6:33,11562136,12.55028181,control
3/5/2019 6:33,11615526,12.10580881,control
3/5/2019 6:35,11827786,12.72925702,control
3/5/2019 6:35,11813132,6.597145407,control
3/5/2019 6:36,11596416,4.857906407,treatment
3/5/2019 6:37,11501502,14.19408406,treatment
3/5/2019 6:38,11762353,7.365019052,control
3/5/2019 6:40,11777771,7.02713027,treatment
3/5/2019 6:41,11724599,7.688718956,control
3/5/2019 6:42,11358468,8.818533327,control
3/5/2019 6:42,11565722,10.0750877,control
3/5/2019 6:43,11334659,10.11241879,treatment
3/5/2019 6:43,11488332,4.747589495,control
3/5/2019 6:43,11656570,7.257746276,treatment
3/5/2019 6:43,11422561,8.459405366,treatment
3/5/2019 6:44,11734889,7.686401527,control
3/5/2019 6:45,11846993,3.607569213,treatment
3/5/2019 6:45,11557879,3.408747389,control
3/5/2019 6:46,11428476,21.9879662,control
3/5/2019 6:47,11912158,13.29999955,treatment
3/5/2019 6:47,11632511,9.905795859,treatment
3/5/2019 6:47,11927718,6.191754163,treatment
3/5/2019 6:47,11295774,4.782926362,treatment
3/5/2019 6:48,11722144,9.995913841,control
3/5/2019 6:49,11661936,2.710160036,treatment
3/5/2019 6:51,11628830,11.9759698,control
3/5/2019 6:51,11813052,12.69295463,treatment
3/5/2019 6:51,11329024,6.081951605,control
3/5/2019 6:51,11368618,16.67532215,control
3/5/2019 6:52,11685493,14.05487631,control
3/5/2019 6:54,11655509,8.605477356,control
3/5/2019 6:56,11311662,10.35535613,control
3/5/2019 6:58,11260565,11.35426755,control
3/5/2019 6:58,11858492,8.380578061,treatment
3/5/2019 7:00,11924399,12.19258738,treatment
3/5/2019 7:01,11511429,5.701486154,control
3/5/2019 7:02,11434325,5.020765288,treatment
3/5/2019 7:03,11526328,10.48461174,control
3/5/2019 7:06,11286242,8.71934752,control
3/5/2019 7:08,11925867,14.91082399,control
3/5/2019 7:08,11354694,9.638100323,treatment
3/5/2019 7:09,11640025,5.532708004,control
3/5/2019 7:10,11695822,12.34121988,treatment
3/5/2019 7:10,11675985,7.243948599,treatment
3/5/2019 7:11,11648534,3.454550224,control
3/5/2019 7:11,11363245,7.319970067,control
3/5/2019 7:12,11805997,12.56200687,treatment
3/5/2019 7:12,11535474,4.459733871,treatment
3/5/2019 7:14,11470874,8.707247207,treatment
3/5/2019 7:14,11863734,12.13920401,control
3/5/2019 7:15,11715505,10.83066183,treatment
3/5/2019 7:16,11895836,21.03179573,treatment
3/5/2019 7:17,11295347,18.42670969,control
3/5/2019 7:17,11831730,8.350062295,control
3/5/2019 7:17,11532843,4.881457936,control
3/5/2019 7:18,11931923,8.810684222,control
3/5/2019 7:20,11714238,4.68080846,treatment
3/5/2019 7:20,11570656,4.692383552,control
3/5/2019 7:20,11473414,8.67662597,control
3/5/2019 7:21,11733298,9.923914871,control
3/5/2019 7:22,11322092,11.26774775,control
3/5/2019 7:22,11587737,8.273779732,treatment
3/5/2019 7:23,11317560,5.20798815,treatment
3/5/2019 7:23,11591994,4.339098422,treatment
3/5/2019 7:23,11541672,11.72963684,treatment
3/5/2019 7:23,11814888,6.425881006,treatment
3/5/2019 7:23,11558163,8.423218219,control
3/5/2019 7:23,11322916,6.98159313,treatment
3/5/2019 7:23,11540414,6.379221679,treatment
3/5/2019 7:24,11943302,8.339169333,treatment
3/5/2019 7:24,11810474,9.79596926,treatment
3/5/2019 7:30,11658275,21.04842277,treatment
3/5/2019 7:30,11590884,16.5772403,control
3/5/2019 7:30,11480996,15.3942278,control
3/5/2019 7:31,11403697,8.432833897,treatment
3/5/2019 7:32,11690670,8.005164593,control
3/5/2019 7:33,11704145,18.55340001,control
3/5/2019 7:39,11572232,5.268428248,treatment
3/5/2019 7:41,11752896,13.24451313,treatment
3/5/2019 7:41,11802244,19.38158101,control
3/5/2019 7:42,11822686,16.86496652,treatment
3/5/2019 7:43,11725580,16.06552583,control
3/5/2019 7:44,11318439,11.93431879,treatment
3/5/2019 7:44,11331710,16.18971585,treatment
3/5/2019 7:44,11856962,13.97405356,treatment
3/5/2019 7:45,11415048,16.82368444,control
3/5/2019 7:45,11479577,9.859693848,control
3/5/2019 7:46,11733427,11.74037217,control
3/5/2019 7:46,11563747,8.513240734,control
3/5/2019 7:47,11424224,11.12090429,treatment
3/5/2019 7:47,11568617,8.843451765,control
3/5/2019 7:49,11820238,10.07482624,control
3/5/2019 7:49,11763146,13.53354288,control
3/5/2019 7:50,11893283,13.22360538,treatment
3/5/2019 7:50,11287168,6.496981605,treatment
3/5/2019 7:50,11364319,17.41842503,control
3/5/2019 7:51,11912714,28.19495314,control
3/5/2019 7:51,11473280,3.186546931,control
3/5/2019 7:51,11670850,12.86411278,treatment
3/5/2019 7:53,11863203,10.40552262,treatment
3/5/2019 7:55,11276659,19.51232787,control
3/5/2019 7:58,11888391,9.994107424,control
3/5/2019 7:58,11587768,13.25937054,control
3/5/2019 7:59,11784866,17.77983901,control
3/5/2019 8:00,11574478,10.9154087,treatment
3/5/2019 8:03,11937611,7.630455498,treatment
3/5/2019 8:03,11440871,18.01291538,control
3/5/2019 8:04,11334223,6.655302844,control
3/5/2019 8:04,11734313,9.110456931,control
3/5/2019 8:05,11416127,8.451800706,control
3/5/2019 8:06,11288684,9.875586129,treatment
3/5/2019 8:07,11867385,15.20596401,control
3/5/2019 8:09,11574257,25.22730285,control
3/5/2019 8:10,11415372,15.47404564,control
3/5/2019 8:13,11803281,6.712782308,control
3/5/2019 8:14,11573318,13.39285993,treatment
3/5/2019 8:15,11863410,14.5777964,control
3/5/2019 8:15,11576758,3.11236354,treatment
3/5/2019 8:17,11860127,4.908778709,treatment
3/5/2019 8:19,11292247,19.9143245,control
3/5/2019 8:20,11884774,2.747322117,control
3/5/2019 8:20,11258302,10.79439589,treatment
3/5/2019 8:21,11396144,10.92520866,treatment
3/5/2019 8:22,11895201,8.861200332,control
3/5/2019 8:23,11864814,4.957902598,control
3/5/2019 8:24,11586016,6.441620514,treatment
3/5/2019 8:24,11600383,15.13730628,control
3/5/2019 8:27,11600413,6.179055626,control
3/5/2019 8:27,11470389,2.088943942,treatment
3/5/2019 8:29,11325175,9.367004635,control
3/5/2019 8:31,11291933,16.06966398,control
3/5/2019 8:31,11875302,14.72890737,control
3/5/2019 8:32,11894854,10.64488143,control
3/5/2019 8:32,11544674,18.06793893,control
3/5/2019 8:33,11544464,8.332526975,control
3/5/2019 8:33,11875591,11.99289238,control
3/5/2019 8:34,11325927,4.873893659,treatment
3/5/2019 8:35,11706326,8.617962775,treatment
3/5/2019 8:36,11668623,6.713980056,treatment
3/5/2019 8:36,11583293,3.757075851,control
3/5/2019 8:37,11933554,7.511120307,treatment
3/5/2019 8:37,11601174,5.155931754,treatment
3/5/2019 8:37,11853960,14.51913784,control
3/5/2019 8:37,11737556,8.176237712,treatment
3/5/2019 8:39,11342394,4.54593054,control
3/5/2019 8:39,11358921,9.647836709,treatment
3/5/2019 8:40,11731190,8.210354327,treatment
3/5/2019 8:40,11291363,11.08937899,control
3/5/2019 8:42,11832869,20.1285582,treatment
3/5/2019 8:44,11725813,10.3292477,control
3/5/2019 8:46,11827252,14.56605704,treatment
3/5/2019 8:47,11892254,6.488872956,control
3/5/2019 8:48,11335617,10.85248132,treatment
3/5/2019 8:48,11633035,3.589166153,control
3/5/2019 8:49,11715553,5.039188187,control
